seed,simulate,simulate.scenario,simulate.output.file,fit,fit.output.file,mse.err
84,zh,1,zh/zh_333,susie,susie/zh_333_susie_1,10.2105638257642
84,zh,2,zh/zh_334,susie,susie/zh_334_susie_1,11.1821475009529
84,zh,3,zh/zh_335,susie,susie/zh_335_susie_1,234.271335986153
84,zh,4,zh/zh_336,susie,susie/zh_336_susie_1,249.194022617487
85,zh,1,zh/zh_337,susie,susie/zh_337_susie_1,13.8681705207372
85,zh,2,zh/zh_338,susie,susie/zh_338_susie_1,13.6640656321199
85,zh,3,zh/zh_339,susie,susie/zh_339_susie_1,243.673013570684
85,zh,4,zh/zh_340,susie,susie/zh_340_susie_1,262.152624001624
86,zh,1,zh/zh_341,susie,susie/zh_341_susie_1,11.2360751135935
86,zh,2,zh/zh_342,susie,susie/zh_342_susie_1,9.83202959230096
86,zh,3,zh/zh_343,susie,susie/zh_343_susie_1,242.601802718003
86,zh,4,zh/zh_344,susie,susie/zh_344_susie_1,246.665635796481
87,zh,1,zh/zh_345,susie,susie/zh_345_susie_1,10.6699677509155
87,zh,2,zh/zh_346,susie,susie/zh_346_susie_1,10.1605007915915
87,zh,3,zh/zh_347,susie,susie/zh_347_susie_1,255.067372436027
87,zh,4,zh/zh_348,susie,susie/zh_348_susie_1,242.836433346054
88,zh,1,zh/zh_349,susie,susie/zh_349_susie_1,8.23549772875629
88,zh,2,zh/zh_350,susie,susie/zh_350_susie_1,10.2544883524443
88,zh,3,zh/zh_351,susie,susie/zh_351_susie_1,245.206252560356
88,zh,4,zh/zh_352,susie,susie/zh_352_susie_1,268.63389228883
89,zh,1,zh/zh_353,susie,susie/zh_353_susie_1,9.50996080263207
89,zh,2,zh/zh_354,susie,susie/zh_354_susie_1,10.3612997810027
89,zh,3,zh/zh_355,susie,susie/zh_355_susie_1,255.695359872561
89,zh,4,zh/zh_356,susie,susie/zh_356_susie_1,262.203465533445
90,zh,1,zh/zh_357,susie,susie/zh_357_susie_1,12.3414186573518
90,zh,2,zh/zh_358,susie,susie/zh_358_susie_1,13.9846433794351
90,zh,3,zh/zh_359,susie,susie/zh_359_susie_1,221.594180774349
90,zh,4,zh/zh_360,susie,susie/zh_360_susie_1,243.105050155222
91,zh,1,zh/zh_361,susie,susie/zh_361_susie_1,10.8538608334213
91,zh,2,zh/zh_362,susie,susie/zh_362_susie_1,11.8564229093364
91,zh,3,zh/zh_363,susie,susie/zh_363_susie_1,252.78849855711
91,zh,4,zh/zh_364,susie,susie/zh_364_susie_1,231.730614300234
92,zh,1,zh/zh_365,susie,susie/zh_365_susie_1,9.98779325738567
92,zh,2,zh/zh_366,susie,susie/zh_366_susie_1,9.42260612595937
92,zh,3,zh/zh_367,susie,susie/zh_367_susie_1,244.177809984787
92,zh,4,zh/zh_368,susie,susie/zh_368_susie_1,248.488783219877
93,zh,1,zh/zh_369,susie,susie/zh_369_susie_1,9.49038136704001
93,zh,2,zh/zh_370,susie,susie/zh_370_susie_1,9.30223128072351
93,zh,3,zh/zh_371,susie,susie/zh_371_susie_1,229.693433271267
93,zh,4,zh/zh_372,susie,susie/zh_372_susie_1,243.880916967642
94,zh,1,zh/zh_373,susie,susie/zh_373_susie_1,16.0632489267314
94,zh,2,zh/zh_374,susie,susie/zh_374_susie_1,12.0078302325035
94,zh,3,zh/zh_375,susie,susie/zh_375_susie_1,260.640526938016
94,zh,4,zh/zh_376,susie,susie/zh_376_susie_1,233.986252956313
95,zh,1,zh/zh_377,susie,susie/zh_377_susie_1,12.5469209730564
95,zh,2,zh/zh_378,susie,susie/zh_378_susie_1,12.0721273984202
95,zh,3,zh/zh_379,susie,susie/zh_379_susie_1,231.694300983645
95,zh,4,zh/zh_380,susie,susie/zh_380_susie_1,271.092860990343
96,zh,1,zh/zh_381,susie,susie/zh_381_susie_1,9.92571172462231
96,zh,2,zh/zh_382,susie,susie/zh_382_susie_1,10.3124860003344
96,zh,3,zh/zh_383,susie,susie/zh_383_susie_1,270.311281496823
96,zh,4,zh/zh_384,susie,susie/zh_384_susie_1,248.310573528927
97,zh,1,zh/zh_385,susie,susie/zh_385_susie_1,11.924783515892
97,zh,2,zh/zh_386,susie,susie/zh_386_susie_1,13.1649491277979
97,zh,3,zh/zh_387,susie,susie/zh_387_susie_1,246.593548194661
97,zh,4,zh/zh_388,susie,susie/zh_388_susie_1,296.669706585958
98,zh,1,zh/zh_389,susie,susie/zh_389_susie_1,12.2176388166182
98,zh,2,zh/zh_390,susie,susie/zh_390_susie_1,12.3715306736843
98,zh,3,zh/zh_391,susie,susie/zh_391_susie_1,249.465461285349
98,zh,4,zh/zh_392,susie,susie/zh_392_susie_1,255.918981807611
99,zh,1,zh/zh_393,susie,susie/zh_393_susie_1,14.0628207870254
99,zh,2,zh/zh_394,susie,susie/zh_394_susie_1,11.3961693110802
99,zh,3,zh/zh_395,susie,susie/zh_395_susie_1,220.155465200958
99,zh,4,zh/zh_396,susie,susie/zh_396_susie_1,240.583358917942
100,zh,1,zh/zh_397,susie,susie/zh_397_susie_1,8.99019245264073
100,zh,2,zh/zh_398,susie,susie/zh_398_susie_1,10.6169976031992
100,zh,3,zh/zh_399,susie,susie/zh_399_susie_1,227.048910895591
100,zh,4,zh/zh_400,susie,susie/zh_400_susie_1,248.083535044669
101,zh,1,zh/zh_401,susie,susie/zh_401_susie_1,9.79101214121032
101,zh,2,zh/zh_402,susie,susie/zh_402_susie_1,9.58072528534657
101,zh,3,zh/zh_403,susie,susie/zh_403_susie_1,226.681400022065
101,zh,4,zh/zh_404,susie,susie/zh_404_susie_1,252.051173750557
102,zh,1,zh/zh_405,susie,susie/zh_405_susie_1,10.1623443711613
102,zh,2,zh/zh_406,susie,susie/zh_406_susie_1,10.6511058363529
102,zh,3,zh/zh_407,susie,susie/zh_407_susie_1,225.558666364241
102,zh,4,zh/zh_408,susie,susie/zh_408_susie_1,249.910851323805
103,zh,1,zh/zh_409,susie,susie/zh_409_susie_1,9.46613670837633
103,zh,2,zh/zh_410,susie,susie/zh_410_susie_1,11.0307813263168
103,zh,3,zh/zh_411,susie,susie/zh_411_susie_1,251.934077734743
103,zh,4,zh/zh_412,susie,susie/zh_412_susie_1,266.910532201235
104,zh,1,zh/zh_413,susie,susie/zh_413_susie_1,10.7784316582084
104,zh,2,zh/zh_414,susie,susie/zh_414_susie_1,11.3583408205905
104,zh,3,zh/zh_415,susie,susie/zh_415_susie_1,249.153630683329
104,zh,4,zh/zh_416,susie,susie/zh_416_susie_1,224.283977230371
105,zh,1,zh/zh_417,susie,susie/zh_417_susie_1,12.6535499858596
105,zh,2,zh/zh_418,susie,susie/zh_418_susie_1,10.7881429237924
105,zh,3,zh/zh_419,susie,susie/zh_419_susie_1,203.555043369395
105,zh,4,zh/zh_420,susie,susie/zh_420_susie_1,271.239980824825
106,zh,1,zh/zh_421,susie,susie/zh_421_susie_1,8.84821619257852
106,zh,2,zh/zh_422,susie,susie/zh_422_susie_1,8.48645738248257
106,zh,3,zh/zh_423,susie,susie/zh_423_susie_1,211.78896000864
106,zh,4,zh/zh_424,susie,susie/zh_424_susie_1,218.692543977042
107,zh,1,zh/zh_425,susie,susie/zh_425_susie_1,9.72637145211162
107,zh,2,zh/zh_426,susie,susie/zh_426_susie_1,10.7849587884423
107,zh,3,zh/zh_427,susie,susie/zh_427_susie_1,243.74728011037
107,zh,4,zh/zh_428,susie,susie/zh_428_susie_1,276.35359984799
108,zh,1,zh/zh_429,susie,susie/zh_429_susie_1,11.7110905573358
108,zh,2,zh/zh_430,susie,susie/zh_430_susie_1,12.3361515001826
108,zh,3,zh/zh_431,susie,susie/zh_431_susie_1,224.446492537661
108,zh,4,zh/zh_432,susie,susie/zh_432_susie_1,252.905967222948
109,zh,1,zh/zh_433,susie,susie/zh_433_susie_1,11.5656784902411
109,zh,2,zh/zh_434,susie,susie/zh_434_susie_1,11.7872995047248
109,zh,3,zh/zh_435,susie,susie/zh_435_susie_1,252.758184525246
109,zh,4,zh/zh_436,susie,susie/zh_436_susie_1,227.961017149433
110,zh,1,zh/zh_437,susie,susie/zh_437_susie_1,10.0139271269196
110,zh,2,zh/zh_438,susie,susie/zh_438_susie_1,9.93821856730613
110,zh,3,zh/zh_439,susie,susie/zh_439_susie_1,247.741667642749
110,zh,4,zh/zh_440,susie,susie/zh_440_susie_1,221.030248707515
111,zh,1,zh/zh_441,susie,susie/zh_441_susie_1,8.97792279641077
111,zh,2,zh/zh_442,susie,susie/zh_442_susie_1,9.70580661389782
111,zh,3,zh/zh_443,susie,susie/zh_443_susie_1,259.168829691436
111,zh,4,zh/zh_444,susie,susie/zh_444_susie_1,267.99225151666
112,zh,1,zh/zh_445,susie,susie/zh_445_susie_1,11.5457092583139
112,zh,2,zh/zh_446,susie,susie/zh_446_susie_1,10.9077264094082
112,zh,3,zh/zh_447,susie,susie/zh_447_susie_1,236.626880355776
112,zh,4,zh/zh_448,susie,susie/zh_448_susie_1,245.969481802729
113,zh,1,zh/zh_449,susie,susie/zh_449_susie_1,13.6207590371673
113,zh,2,zh/zh_450,susie,susie/zh_450_susie_1,11.1043897133363
113,zh,3,zh/zh_451,susie,susie/zh_451_susie_1,228.263703587147
113,zh,4,zh/zh_452,susie,susie/zh_452_susie_1,255.853917668423
114,zh,1,zh/zh_453,susie,susie/zh_453_susie_1,11.9924535706937
114,zh,2,zh/zh_454,susie,susie/zh_454_susie_1,12.347409674365
114,zh,3,zh/zh_455,susie,susie/zh_455_susie_1,261.552745525018
114,zh,4,zh/zh_456,susie,susie/zh_456_susie_1,267.454715131729
115,zh,1,zh/zh_457,susie,susie/zh_457_susie_1,9.60411537978
115,zh,2,zh/zh_458,susie,susie/zh_458_susie_1,10.299570467353
115,zh,3,zh/zh_459,susie,susie/zh_459_susie_1,273.084806111769
115,zh,4,zh/zh_460,susie,susie/zh_460_susie_1,203.736654428909
116,zh,1,zh/zh_461,susie,susie/zh_461_susie_1,10.6927399240285
116,zh,2,zh/zh_462,susie,susie/zh_462_susie_1,10.6792421235421
116,zh,3,zh/zh_463,susie,susie/zh_463_susie_1,250.639210377123
116,zh,4,zh/zh_464,susie,susie/zh_464_susie_1,222.542453302653
117,zh,1,zh/zh_465,susie,susie/zh_465_susie_1,8.4699791001832
117,zh,2,zh/zh_466,susie,susie/zh_466_susie_1,8.72875182740752
117,zh,3,zh/zh_467,susie,susie/zh_467_susie_1,248.638105576088
117,zh,4,zh/zh_468,susie,susie/zh_468_susie_1,271.192328413087
118,zh,1,zh/zh_469,susie,susie/zh_469_susie_1,10.2823855658463
118,zh,2,zh/zh_470,susie,susie/zh_470_susie_1,11.3729312557808
118,zh,3,zh/zh_471,susie,susie/zh_471_susie_1,249.724339750989
118,zh,4,zh/zh_472,susie,susie/zh_472_susie_1,271.070226668363
119,zh,1,zh/zh_473,susie,susie/zh_473_susie_1,9.96933852084666
119,zh,2,zh/zh_474,susie,susie/zh_474_susie_1,10.3144870924211
119,zh,3,zh/zh_475,susie,susie/zh_475_susie_1,223.593707484555
119,zh,4,zh/zh_476,susie,susie/zh_476_susie_1,238.31835623968
120,zh,1,zh/zh_477,susie,susie/zh_477_susie_1,11.9975030991729
120,zh,2,zh/zh_478,susie,susie/zh_478_susie_1,11.2892593728654
120,zh,3,zh/zh_479,susie,susie/zh_479_susie_1,237.132047797938
120,zh,4,zh/zh_480,susie,susie/zh_480_susie_1,251.42089601282
121,zh,1,zh/zh_481,susie,susie/zh_481_susie_1,10.7468217517028
121,zh,2,zh/zh_482,susie,susie/zh_482_susie_1,13.0645674242267
121,zh,3,zh/zh_483,susie,susie/zh_483_susie_1,253.565011255834
121,zh,4,zh/zh_484,susie,susie/zh_484_susie_1,282.315656713191
122,zh,1,zh/zh_485,susie,susie/zh_485_susie_1,8.03167091446175
122,zh,2,zh/zh_486,susie,susie/zh_486_susie_1,7.9102938670409
122,zh,3,zh/zh_487,susie,susie/zh_487_susie_1,232.384594926227
122,zh,4,zh/zh_488,susie,susie/zh_488_susie_1,239.589856818524
123,zh,1,zh/zh_489,susie,susie/zh_489_susie_1,10.9504392385932
123,zh,2,zh/zh_490,susie,susie/zh_490_susie_1,11.8171830075342
123,zh,3,zh/zh_491,susie,susie/zh_491_susie_1,273.807716882515
123,zh,4,zh/zh_492,susie,susie/zh_492_susie_1,257.440110713062
124,zh,1,zh/zh_493,susie,susie/zh_493_susie_1,14.0078439960566
124,zh,2,zh/zh_494,susie,susie/zh_494_susie_1,13.7908360623844
124,zh,3,zh/zh_495,susie,susie/zh_495_susie_1,215.122652982121
124,zh,4,zh/zh_496,susie,susie/zh_496_susie_1,244.791621508204
125,zh,1,zh/zh_497,susie,susie/zh_497_susie_1,9.87801091029275
125,zh,2,zh/zh_498,susie,susie/zh_498_susie_1,8.80081842978508
125,zh,3,zh/zh_499,susie,susie/zh_499_susie_1,267.67729386312
125,zh,4,zh/zh_500,susie,susie/zh_500_susie_1,235.295395964351
126,zh,1,zh/zh_501,susie,susie/zh_501_susie_1,12.0132803784899
126,zh,2,zh/zh_502,susie,susie/zh_502_susie_1,12.815326132279
126,zh,3,zh/zh_503,susie,susie/zh_503_susie_1,271.570092665194
126,zh,4,zh/zh_504,susie,susie/zh_504_susie_1,238.366205553635
127,zh,1,zh/zh_505,susie,susie/zh_505_susie_1,7.75120359058592
127,zh,2,zh/zh_506,susie,susie/zh_506_susie_1,8.36375424909911
127,zh,3,zh/zh_507,susie,susie/zh_507_susie_1,244.767606616695
127,zh,4,zh/zh_508,susie,susie/zh_508_susie_1,253.773040965816
128,zh,1,zh/zh_509,susie,susie/zh_509_susie_1,7.84239671809842
128,zh,2,zh/zh_510,susie,susie/zh_510_susie_1,9.03633540416175
128,zh,3,zh/zh_511,susie,susie/zh_511_susie_1,231.765321361896
128,zh,4,zh/zh_512,susie,susie/zh_512_susie_1,197.131730549936
129,zh,1,zh/zh_513,susie,susie/zh_513_susie_1,9.93460618830755
129,zh,2,zh/zh_514,susie,susie/zh_514_susie_1,9.78722272705925
129,zh,3,zh/zh_515,susie,susie/zh_515_susie_1,241.439293378992
129,zh,4,zh/zh_516,susie,susie/zh_516_susie_1,253.342189421913
130,zh,1,zh/zh_517,susie,susie/zh_517_susie_1,11.1469135760886
130,zh,2,zh/zh_518,susie,susie/zh_518_susie_1,12.8451150340325
130,zh,3,zh/zh_519,susie,susie/zh_519_susie_1,256.743855209352
130,zh,4,zh/zh_520,susie,susie/zh_520_susie_1,250.7776470985
131,zh,1,zh/zh_521,susie,susie/zh_521_susie_1,11.5127119140232
131,zh,2,zh/zh_522,susie,susie/zh_522_susie_1,13.3661054973524
131,zh,3,zh/zh_523,susie,susie/zh_523_susie_1,240.963166878306
131,zh,4,zh/zh_524,susie,susie/zh_524_susie_1,249.489601230277
132,zh,1,zh/zh_525,susie,susie/zh_525_susie_1,9.78522331536952
132,zh,2,zh/zh_526,susie,susie/zh_526_susie_1,10.9044822575949
132,zh,3,zh/zh_527,susie,susie/zh_527_susie_1,238.476014402613
132,zh,4,zh/zh_528,susie,susie/zh_528_susie_1,240.459507936396
133,zh,1,zh/zh_529,susie,susie/zh_529_susie_1,12.4856014963904
133,zh,2,zh/zh_530,susie,susie/zh_530_susie_1,13.4483494374855
133,zh,3,zh/zh_531,susie,susie/zh_531_susie_1,287.070025498479
133,zh,4,zh/zh_532,susie,susie/zh_532_susie_1,241.580396972255
134,zh,1,zh/zh_533,susie,susie/zh_533_susie_1,11.3193067833812
134,zh,2,zh/zh_534,susie,susie/zh_534_susie_1,13.2641288871835
134,zh,3,zh/zh_535,susie,susie/zh_535_susie_1,232.697189259756
134,zh,4,zh/zh_536,susie,susie/zh_536_susie_1,232.374489207048
135,zh,1,zh/zh_537,susie,susie/zh_537_susie_1,11.256514755184
135,zh,2,zh/zh_538,susie,susie/zh_538_susie_1,10.8740473996863
135,zh,3,zh/zh_539,susie,susie/zh_539_susie_1,249.805581855499
135,zh,4,zh/zh_540,susie,susie/zh_540_susie_1,262.509701998365
136,zh,1,zh/zh_541,susie,susie/zh_541_susie_1,10.7426130256478
136,zh,2,zh/zh_542,susie,susie/zh_542_susie_1,11.1941345898391
136,zh,3,zh/zh_543,susie,susie/zh_543_susie_1,248.118999192847
136,zh,4,zh/zh_544,susie,susie/zh_544_susie_1,240.669463130825
137,zh,1,zh/zh_545,susie,susie/zh_545_susie_1,9.6758957643091
137,zh,2,zh/zh_546,susie,susie/zh_546_susie_1,9.93233132468101
137,zh,3,zh/zh_547,susie,susie/zh_547_susie_1,238.23287936525
137,zh,4,zh/zh_548,susie,susie/zh_548_susie_1,251.140680066195
138,zh,1,zh/zh_549,susie,susie/zh_549_susie_1,10.2310497479897
138,zh,2,zh/zh_550,susie,susie/zh_550_susie_1,9.77700493752642
138,zh,3,zh/zh_551,susie,susie/zh_551_susie_1,237.639753480354
138,zh,4,zh/zh_552,susie,susie/zh_552_susie_1,242.859976781446
139,zh,1,zh/zh_553,susie,susie/zh_553_susie_1,10.3676040828408
139,zh,2,zh/zh_554,susie,susie/zh_554_susie_1,10.193129878036
139,zh,3,zh/zh_555,susie,susie/zh_555_susie_1,252.478367055901
139,zh,4,zh/zh_556,susie,susie/zh_556_susie_1,246.224830258847
140,zh,1,zh/zh_557,susie,susie/zh_557_susie_1,14.4806590549163
140,zh,2,zh/zh_558,susie,susie/zh_558_susie_1,13.3145268913854
140,zh,3,zh/zh_559,susie,susie/zh_559_susie_1,257.420934187194
140,zh,4,zh/zh_560,susie,susie/zh_560_susie_1,264.516461300585
141,zh,1,zh/zh_561,susie,susie/zh_561_susie_1,10.1784558093496
141,zh,2,zh/zh_562,susie,susie/zh_562_susie_1,10.1161379866596
141,zh,3,zh/zh_563,susie,susie/zh_563_susie_1,237.224200183282
141,zh,4,zh/zh_564,susie,susie/zh_564_susie_1,264.282504547124
142,zh,1,zh/zh_565,susie,susie/zh_565_susie_1,11.4592819216003
142,zh,2,zh/zh_566,susie,susie/zh_566_susie_1,12.0464891535196
142,zh,3,zh/zh_567,susie,susie/zh_567_susie_1,232.479653198472
142,zh,4,zh/zh_568,susie,susie/zh_568_susie_1,278.934791266689
143,zh,1,zh/zh_569,susie,susie/zh_569_susie_1,9.65265300586181
143,zh,2,zh/zh_570,susie,susie/zh_570_susie_1,9.79435728897415
143,zh,3,zh/zh_571,susie,susie/zh_571_susie_1,244.26540811816
143,zh,4,zh/zh_572,susie,susie/zh_572_susie_1,262.638370699078
144,zh,1,zh/zh_573,susie,susie/zh_573_susie_1,12.7362835499793
144,zh,2,zh/zh_574,susie,susie/zh_574_susie_1,12.8423556080967
144,zh,3,zh/zh_575,susie,susie/zh_575_susie_1,253.901668495441
144,zh,4,zh/zh_576,susie,susie/zh_576_susie_1,249.910740714648
145,zh,1,zh/zh_577,susie,susie/zh_577_susie_1,11.2824807914861
145,zh,2,zh/zh_578,susie,susie/zh_578_susie_1,14.1175616828378
145,zh,3,zh/zh_579,susie,susie/zh_579_susie_1,228.756880174976
145,zh,4,zh/zh_580,susie,susie/zh_580_susie_1,237.875047137787
146,zh,1,zh/zh_581,susie,susie/zh_581_susie_1,12.4910063280427
146,zh,2,zh/zh_582,susie,susie/zh_582_susie_1,12.4936778171648
146,zh,3,zh/zh_583,susie,susie/zh_583_susie_1,232.814729442168
146,zh,4,zh/zh_584,susie,susie/zh_584_susie_1,239.669620746781
147,zh,1,zh/zh_585,susie,susie/zh_585_susie_1,8.84773139418117
147,zh,2,zh/zh_586,susie,susie/zh_586_susie_1,9.78726279353157
147,zh,3,zh/zh_587,susie,susie/zh_587_susie_1,226.185101179314
147,zh,4,zh/zh_588,susie,susie/zh_588_susie_1,245.647874211883
148,zh,1,zh/zh_589,susie,susie/zh_589_susie_1,8.42579498544148
148,zh,2,zh/zh_590,susie,susie/zh_590_susie_1,8.97212903946597
148,zh,3,zh/zh_591,susie,susie/zh_591_susie_1,226.328507936839
148,zh,4,zh/zh_592,susie,susie/zh_592_susie_1,221.68316299211
149,zh,1,zh/zh_593,susie,susie/zh_593_susie_1,8.7013326438514
149,zh,2,zh/zh_594,susie,susie/zh_594_susie_1,6.98055606287736
149,zh,3,zh/zh_595,susie,susie/zh_595_susie_1,262.499617348725
149,zh,4,zh/zh_596,susie,susie/zh_596_susie_1,240.245331735662
150,zh,1,zh/zh_597,susie,susie/zh_597_susie_1,10.3541102110856
150,zh,2,zh/zh_598,susie,susie/zh_598_susie_1,9.97298198038522
150,zh,3,zh/zh_599,susie,susie/zh_599_susie_1,265.99846326623
150,zh,4,zh/zh_600,susie,susie/zh_600_susie_1,285.192443444963
151,zh,1,zh/zh_601,susie,susie/zh_601_susie_1,8.72983503169845
151,zh,2,zh/zh_602,susie,susie/zh_602_susie_1,9.60364239894441
151,zh,3,zh/zh_603,susie,susie/zh_603_susie_1,224.931341205711
151,zh,4,zh/zh_604,susie,susie/zh_604_susie_1,250.13396765134
152,zh,1,zh/zh_605,susie,susie/zh_605_susie_1,10.7108478055679
152,zh,2,zh/zh_606,susie,susie/zh_606_susie_1,11.9645118606238
152,zh,3,zh/zh_607,susie,susie/zh_607_susie_1,230.372140313219
152,zh,4,zh/zh_608,susie,susie/zh_608_susie_1,274.241805079916
153,zh,1,zh/zh_609,susie,susie/zh_609_susie_1,14.2996528731065
153,zh,2,zh/zh_610,susie,susie/zh_610_susie_1,11.5196124611577
153,zh,3,zh/zh_611,susie,susie/zh_611_susie_1,234.9103165613
153,zh,4,zh/zh_612,susie,susie/zh_612_susie_1,257.431968109577
154,zh,1,zh/zh_613,susie,susie/zh_613_susie_1,13.7672589107745
154,zh,2,zh/zh_614,susie,susie/zh_614_susie_1,13.5247653195129
154,zh,3,zh/zh_615,susie,susie/zh_615_susie_1,236.678219584557
154,zh,4,zh/zh_616,susie,susie/zh_616_susie_1,263.341858983166
155,zh,1,zh/zh_617,susie,susie/zh_617_susie_1,9.1515165215788
155,zh,2,zh/zh_618,susie,susie/zh_618_susie_1,9.28688935459054
155,zh,3,zh/zh_619,susie,susie/zh_619_susie_1,224.597178466337
155,zh,4,zh/zh_620,susie,susie/zh_620_susie_1,255.138981116189
156,zh,1,zh/zh_621,susie,susie/zh_621_susie_1,10.8795026564553
156,zh,2,zh/zh_622,susie,susie/zh_622_susie_1,11.4646734111243
156,zh,3,zh/zh_623,susie,susie/zh_623_susie_1,243.701743583028
156,zh,4,zh/zh_624,susie,susie/zh_624_susie_1,269.494749655163
157,zh,1,zh/zh_625,susie,susie/zh_625_susie_1,9.805386052332
157,zh,2,zh/zh_626,susie,susie/zh_626_susie_1,10.2236434111892
157,zh,3,zh/zh_627,susie,susie/zh_627_susie_1,235.528000155628
157,zh,4,zh/zh_628,susie,susie/zh_628_susie_1,224.105369501418
158,zh,1,zh/zh_629,susie,susie/zh_629_susie_1,10.5880284945965
158,zh,2,zh/zh_630,susie,susie/zh_630_susie_1,12.0686983381044
158,zh,3,zh/zh_631,susie,susie/zh_631_susie_1,249.27377749149
158,zh,4,zh/zh_632,susie,susie/zh_632_susie_1,232.222948358774
159,zh,1,zh/zh_633,susie,susie/zh_633_susie_1,13.8683161366288
159,zh,2,zh/zh_634,susie,susie/zh_634_susie_1,14.8184152681632
159,zh,3,zh/zh_635,susie,susie/zh_635_susie_1,282.841679193915
159,zh,4,zh/zh_636,susie,susie/zh_636_susie_1,191.804660922515
160,zh,1,zh/zh_637,susie,susie/zh_637_susie_1,12.821425121272
160,zh,2,zh/zh_638,susie,susie/zh_638_susie_1,13.9643741388658
160,zh,3,zh/zh_639,susie,susie/zh_639_susie_1,240.834301552212
160,zh,4,zh/zh_640,susie,susie/zh_640_susie_1,256.395120181124
161,zh,1,zh/zh_641,susie,susie/zh_641_susie_1,9.32491279642644
161,zh,2,zh/zh_642,susie,susie/zh_642_susie_1,9.00282030666457
161,zh,3,zh/zh_643,susie,susie/zh_643_susie_1,274.466929548397
161,zh,4,zh/zh_644,susie,susie/zh_644_susie_1,244.943724715104
162,zh,1,zh/zh_645,susie,susie/zh_645_susie_1,14.826518858958
162,zh,2,zh/zh_646,susie,susie/zh_646_susie_1,11.4427632121521
162,zh,3,zh/zh_647,susie,susie/zh_647_susie_1,257.072943391557
162,zh,4,zh/zh_648,susie,susie/zh_648_susie_1,221.476951798301
163,zh,1,zh/zh_649,susie,susie/zh_649_susie_1,8.58981730306187
163,zh,2,zh/zh_650,susie,susie/zh_650_susie_1,8.92868371811229
163,zh,3,zh/zh_651,susie,susie/zh_651_susie_1,268.964499169285
163,zh,4,zh/zh_652,susie,susie/zh_652_susie_1,238.4103361071
164,zh,1,zh/zh_653,susie,susie/zh_653_susie_1,13.2529562355536
164,zh,2,zh/zh_654,susie,susie/zh_654_susie_1,15.1234641425443
164,zh,3,zh/zh_655,susie,susie/zh_655_susie_1,259.447484007554
164,zh,4,zh/zh_656,susie,susie/zh_656_susie_1,246.850356792701
165,zh,1,zh/zh_657,susie,susie/zh_657_susie_1,11.2611666642069
165,zh,2,zh/zh_658,susie,susie/zh_658_susie_1,10.5921127660024
165,zh,3,zh/zh_659,susie,susie/zh_659_susie_1,219.042653478225
165,zh,4,zh/zh_660,susie,susie/zh_660_susie_1,265.77797564616
166,zh,1,zh/zh_661,susie,susie/zh_661_susie_1,9.46025781973261
166,zh,2,zh/zh_662,susie,susie/zh_662_susie_1,10.3359690930036
166,zh,3,zh/zh_663,susie,susie/zh_663_susie_1,237.908240528128
166,zh,4,zh/zh_664,susie,susie/zh_664_susie_1,246.488013205331
167,zh,1,zh/zh_665,susie,susie/zh_665_susie_1,9.83285844735654
167,zh,2,zh/zh_666,susie,susie/zh_666_susie_1,12.630839642749
167,zh,3,zh/zh_667,susie,susie/zh_667_susie_1,252.048994944697
167,zh,4,zh/zh_668,susie,susie/zh_668_susie_1,249.399548443208
168,zh,1,zh/zh_669,susie,susie/zh_669_susie_1,10.9331734286109
168,zh,2,zh/zh_670,susie,susie/zh_670_susie_1,12.3626307906095
168,zh,3,zh/zh_671,susie,susie/zh_671_susie_1,225.994504180225
168,zh,4,zh/zh_672,susie,susie/zh_672_susie_1,237.426439567584
169,zh,1,zh/zh_673,susie,susie/zh_673_susie_1,15.9934426172693
169,zh,2,zh/zh_674,susie,susie/zh_674_susie_1,13.2645728337864
169,zh,3,zh/zh_675,susie,susie/zh_675_susie_1,307.140859818619
169,zh,4,zh/zh_676,susie,susie/zh_676_susie_1,246.917324826599
170,zh,1,zh/zh_677,susie,susie/zh_677_susie_1,11.0753153516336
170,zh,2,zh/zh_678,susie,susie/zh_678_susie_1,11.7258491118155
170,zh,3,zh/zh_679,susie,susie/zh_679_susie_1,289.719795001955
170,zh,4,zh/zh_680,susie,susie/zh_680_susie_1,317.315123166398
171,zh,1,zh/zh_681,susie,susie/zh_681_susie_1,9.76596807698829
171,zh,2,zh/zh_682,susie,susie/zh_682_susie_1,9.86374814923507
171,zh,3,zh/zh_683,susie,susie/zh_683_susie_1,242.872419105725
171,zh,4,zh/zh_684,susie,susie/zh_684_susie_1,286.232801640273
172,zh,1,zh/zh_685,susie,susie/zh_685_susie_1,10.8934243115433
172,zh,2,zh/zh_686,susie,susie/zh_686_susie_1,10.4752707308654
172,zh,3,zh/zh_687,susie,susie/zh_687_susie_1,245.225627900582
172,zh,4,zh/zh_688,susie,susie/zh_688_susie_1,237.974179367966
173,zh,1,zh/zh_689,susie,susie/zh_689_susie_1,11.719637075039
173,zh,2,zh/zh_690,susie,susie/zh_690_susie_1,12.436765364396
173,zh,3,zh/zh_691,susie,susie/zh_691_susie_1,293.179662034375
173,zh,4,zh/zh_692,susie,susie/zh_692_susie_1,244.7968846837
174,zh,1,zh/zh_693,susie,susie/zh_693_susie_1,9.92587060586238
174,zh,2,zh/zh_694,susie,susie/zh_694_susie_1,11.5663631442396
